id,recipe_id,ingredient,quantity_imperial,unit_imperial,quantity_metric,unit_metric,notes
2297,584,"Cloves, long Pepper, Balaustines, each",0.5,scruple,0.65,g,
2298,584,extract of Gentian,1.0,dram,3.89,g,
2299,585,Astringent Saffron of Mars,2.0,scruples,2.59,g,
2300,585,"Sugar of Lead, Camphire, each",0.5,scruple,0.65,g,
2301,585,Oil of Amber,1.0,drop,0.06,ml,
2302,586,Powder of Liquorice,2.0,drams,7.78,g,
2303,586,Mastic,1.0,dram,3.89,g,
2304,587,Gum Ammoniac strained,2.0,scruples,2.59,g,
2305,587,Vitriol of Mars (gently calcined to Whiteness),1.0,scruple,1.3,g,
2306,587,"Myrrh, Castor",15.0,grains,0.97,g,
2307,587,Saffron,0.5,scruple,0.65,g,
2308,587,Troches of Alhandal,1.0,dram,3.89,g,
2309,587,"Resin of Falap, Scammony prepared",1.0,scruple,1.3,g,
2310,588,hard shining Wood Soot,1.0,dram,3.89,g,
2311,588,Salt of Harts horn,0.5,dram,1.95,g,
2312,589,"powdered Savine, Dittany of Creet",1.0,dram,3.89,g,
2313,589,"Myrrh, Galbanum, Gum Ammoniac, Castor",2.0,drams,7.78,g,
2314,590,Venice Turpentine (cocted in Plantain water to a due Consistence),0.5,ounce,15.55,g,
2315,590,"Amber, Dragons Blood, Bole, each",0.5,dram,1.95,g,
2316,591,Resin of Jalap,1.0,dram,3.89,g,
2317,591,Oil of Juniper,6.0,drops,0.37,ml,
2318,591,Saffron,8.0,grains,0.52,g,
2319,591,Myrrh,12.0,grains,0.78,g,
2320,592,Plaister for Ruptures,1.0,ounce,31.1,g,
2321,592,"Cerate of Sanders, Countesses Unguent",3.0,drams,11.67,g,
2322,592,Oil of Myrtle,3.0,drams,11.67,g,
2323,592,Wax,0.5,ounce,15.55,g,
2324,592,"to these (when melted) add the following Powder, Viz. Dragons Blood. Mastic, Bole, Galls, Bistort Root, each",0.5,dram,1.95,g,
2325,592,"Amber, red Coral, Nutmeg",2.0,scruples,2.59,g,
2326,593,"Plaister of Cummin, Melilot compound, Gum Tacamahacca",2.0,drams,7.78,g,
2327,594,Magistral Stomach Plaister,0.5,ounce,15.55,g,
2328,594,Tacamahac colated,2.0,drams,7.78,g,
2329,594,"Oil of Nutmeg, Cloves",2.0,drops,0.12,ml,
2330,594,Oil of Aniseed,1.0,drop,0.06,ml,
2331,595,Cyprus Turpentine,0.5,ounce,15.55,g,
2332,596,Plaister of Cummin,3.0,drams,11.67,g,
2333,596,Oil of Sassafras,3.0,drops,0.19,ml,
2334,597,Tacamahac colated,7.0,drams,27.23,g,
2335,597,"powdered Mint, Balaustines, each",0.5,dram,1.95,g,
2336,597,"Oil of Cloves, Nutmeg, Anise, Amber, eash",2.0,drops,0.12,ml,
2337,598,Diapalma,2.0,ounces,62.2,g,
2338,598,"Cyprus Turpentine, yellow Wax, each",0.5,ounce,15.55,g,
2339,598,"melt these together, and add Oil of Numeg",16.0,drops,0.99,ml,
2340,598,powdered Balsam of Tolu,1.0,ounce,31.1,g,
2341,599,Plaister of Betony,0.5,ounce,15.55,g,
2342,599,"Caranna, Tacamahacca",3.0,drams,11.67,g,
2343,599,powdered Balsam of Tolu,2.0,scruples,2.59,g,
2344,599,Balsam of Peru ( or Capive),1.0,scruple,1.3,g,
2345,602,Frankincense,2.0,drams,7.78,g,
2346,602,Tacamabacca,1.0,dram,3.89,g,
2347,602,Saffron powdered,0.5,scruple,0.65,g,
2348,603,Cummin Plaister,1.0,ounce,31.1,g,
2349,603,Camphire,1.0,scruple,1.3,g,
2350,603,Oil of Aniseed,16.0,drops,0.99,ml,
2351,604,powdered Opium,2.0,drams,7.78,g,
2352,604,soft-Soap,1.0,ounces,31.1,g,
2353,604,Oil of Juniper,0.5,dram,1.95,g,
2354,605,Tacamahacca strained,0.5,ounce,15.55,g,
2355,605,Yellow Wax,2.0,drams,7.78,g,
2356,605,Saffron,0.5,scruple,0.65,g,
2357,605,Oil of Aniseed,8.0,drops,0.5,ml,
2358,605,"Oil of Nutmeg, Cloves",4.0,drops,0.25,ml,
2359,606,Cephalic Plaister,3.0,drams,11.67,g,
2360,606,hard Pitch,2.0,drams,7.78,g,
2361,606,powdered Euphorbium,2.0,scruples,2.59,g,
2362,606,Camphire and Oil Amber,1.0,scruple,1.3,g,
2363,607,Vigo's Plaister of red Lead,2.0,ounces,62.2,g,
2364,607,Diapalma (prepared with Oil of Roses instead of Hog's Lard),1.0,ounce,31.1,g,
2365,607,"Caranna (Dissoved in Vinegar of Roses, and strained)",0.5,ounce,15.55,g,
2366,607,"Bole, seated Earth, Mastic",4.0,scruples,5.18,g,
2367,607,Cyprus Turpentine,1.0,ounce,31.1,g,
2368,608,Caranna,1.0,dram,3.89,g,
2369,608,"Spread it upon a fitting piece of Leather, and put in the middle of it Opium",2.0,grains,0.13,g,
2370,608,Oil of Amber,4.0,drops,0.25,ml,
2371,609,"Aloes, Myrrh",1.0,dram,3.89,g,
2372,609,"Species of Hiera, Venice Treacle, each",0.5,dram,1.95,g,
2373,609,Chymical Oil of Wormwood,4.0,drops,0.25,ml,
2374,609,Ox Gall,1.0,scruple,1.3,g,
2375,610,white Pitch,0.5,ounce,15.55,g,
2376,610,powdered Majoram,0.5,Dram,1.95,g,
2377,610,Euphorbium,5.0,grains,0.32,g,
2378,611,"Galbanum colated, Sagapenum, Ammoniacum (dissolved in White Wine, and strained), each Iounce, powdered Pellitory of Spain, Mustardseed, each",0.5,ounce,15.55,g,
2379,611,Wax,1.0,ounce,31.1,g,
2380,612,"Stictic of Paracelsus, Shop Plaister",1.0,ounce,31.1,g,
2381,612,Poplar Ointment,1.0,ounce,31.1,g,
2382,612,"then take off, and when it begins to grow coldish, add Camphire in Powder",3.0,drams,11.67,g,
2383,613,Diachylon simple,3.0,drams,11.67,g,
2384,613,Chymical Oil Of Wormwood,18.0,drops,1.12,ml,
2385,614,Diapalma,0.5,ounce,15.55,g,
2386,614,Oxycroceum,2.0,drams,7.78,g,
2387,614,Oil of Amber,12.0,drops,0.74,ml,
2388,615,fine Venice Turpentine,1.0,ounce,31.1,g,
2389,616,Red Lead Plaister,4.0,ounces,124.4,g,
2390,616,Oil of Lilies,0.5,ounce,15.55,g,
2391,616,Venice Turpentine,2.0,drams,7.78,g,
2392,616,"Opium, Camphire, Sugar of Lead",2.0,scruples,2.59,g,
2393,617,"Galbanum, Opopanax, Pellitory of Spain, Mustard seed, long, Castor",1.0,dram,3.89,g,
2394,617,Venice Turpentine,3.0,drams,11.67,g,
2395,617,adding Oil of Amber,1.0,scruple,1.3,g,
2396,618,"Gum Elemi, Colophonia, Burgundy Pitch",2.0,ounces,62.2,g,
2397,618,"powdered Red Lead, Mastic, Olibanum, Bole",2.0,drams,7.78,g,
2398,618,"Oil of Petre, Spike, Anise",1.0,dram,3.89,g,
2399,619,white Pitch,8.0,ounces,248.8,g,
2400,619,"Venice Turpentine, Cantharides finely powdered and searced",2.0,ounces,62.2,g,
2401,620,the Soap Plaister,2.0,ounces,62.2,g,
2402,620,"Oil Of Aniseed, Potroleum, each",0.5,dram,1.95,g,
2403,621,powered Saffron,2.0,drams,7.78,g,
2404,622,white Pitch,2.0,ounces,62.2,g,
2405,622,Galbanum,1.0,ounce,31.1,g,
2406,622,Sulphur vive,2.0,drams,7.78,g,
2407,622,Amber,1.0,dram,3.89,g,
2408,622,"Hermodactyls, Orris root, Cummin seed, Camomile flowers, each",0.5,dram,1.95,g,
2409,623,"Mastic, Gum Juniper, Nutmeg, Cloves",1.0,scruple,1.3,g,
2410,623,Labdanum,6.0,drams,23.34,g,
2411,624,new Milk,1.0,quart,946.0,ml,
2412,624,good fresh Small Beer,1.0,pint,473.0,ml,
2413,624,"White- wine half a pint, make 1 Posset, boiling in it Wood Sorrel",2.0,handfuls,2.0,handfuls,
2414,625,Tamarinds,2.0,ounces,62.2,g,
2415,626,Cream of Tartar powdered 2 scruples first dissolve it over the Fire in Elder flower water,4.0,ounces,124.4,g,
2416,626,"and strain, and Syrup of Roses solutive",0.5,ounce,15.55,g,
2417,627,powdered Jalap root,0.5,dram,1.95,g,
2418,627,Ginger,2.0,grains,0.13,g,
2419,627,Salt of Tartar,12.0,grains,0.78,g,
2420,627,Whitewine,3.0,ounces,93.3,g,
2421,627,Syrup of Roses solutive,1.0,ounce,31.1,g,
2422,627,Domestick Syrup,0.5,ounce,15.55,g,
2423,628,Mallows,1.0,handful,1.0,handful,
2424,628,Senna,2.0,drams,7.78,g,
2425,628,Salt of Tartar,1.0,scruple,1.3,g,
2426,628,Boil in Water half a pint to,3.0,ounces,93.3,g,
2427,628,"strain and dissolve in the Liquor, Manna",1.0,ounce,31.1,g,
2428,628,Oil of Sweet Almonds,0.5,ounce,15.55,g,
2429,628,Oil of Juniper,10.0,drops,0.62,ml,
2430,629,Rosin of Falap,12.0,grains,0.78,g,
2431,629,Oil of Anised,1.0,drop,0.06,ml,
2432,629,"having mixed these well with the Yolk of an Egg, add Syrup of Roses solutive",6.0,drams,23.34,g,
2433,629,White-wine,2.0,ounces,62.2,g,
2434,630,powdered Rhubarb,1.0,scruple,1.3,g,
2435,630,Mint or Cinnamon water,1.0,ounce,31.1,g,
2436,630,Oil of Nutmeg,2.0,drops,0.12,ml,
2437,630,Syrup of dried Roses,6.0,drams,23.34,g,
2438,631,pure Gum Ammoniac,2.0,scruples,2.59,g,
2439,631,dissolve it in Hyssop water,2.0,ounces,62.2,g,
2440,631,to the strained add Lenitive Electuary,0.5,ounce,15.55,g,
2441,631,Syrup of Roses solution,1.0,ounce,31.1,g,
2442,631,Salt Prunel,2.0,scruples,2.59,g,
2443,632,add Cinnamon water,0.5,ounce,15.55,g,
2444,632,Fumitory water,1.0,ounce,31.1,g,
2445,632,Syrup of Roses solutive,0.5,ounce,15.55,g,
2446,633,powdered Rhubarb,0.5,dram,1.95,g,
2447,633,sealed Earth,0.5,scruple,0.65,g,
2448,633,"Juice of Pomgranate, Waters of Scabious and Bugloss",1.0,ounce,31.1,g,
2449,634,"Scammony Sulphurated, Diaphoretic Antimony, Cream Of Tartar, each",0.5,scruple,0.65,g,
2450,634,Succory water,3.0,ounces,93.3,g,
2451,634,Cinnamon water,2.0,drams,7.78,g,
2452,634,Syrup of Roses solutive,1.0,ounce,31.1,g,
2453,635,Venice Turpentine,3.0,drams,11.67,g,
2454,635,) Oil of Nutmeg,2.0,drops,0.12,ml,
2455,635,then add Syrup of Marsh Mallows,1.0,ounce,31.1,g,
2456,635,White-wine,3.0,ounces,93.3,g,
2457,636,Sperma Zedoary,6.0,drams,23.34,g,
2458,636,Balsam of Peru,12.0,drops,0.74,ml,
2459,637,"Troches of Lemnian Earth, Bole",1.0,dram,3.89,g,
2460,637,"Hematites Stone, Dragons blood, Mastick, Gum Arabic, each",0.5,dram,1.95,g,
2461,638,"Sperma Ceti washed, white Sugar, each",0.5,dram,1.95,g,
2462,638,Castor,3.0,grains,0.19,g,
2463,639,Aniseed,1.0,dram,3.89,g,
2464,639,Salt of Amber,0.5,dram,1.95,g,
2465,639,Oil of Nutmeg,3.0,drops,0.19,ml,
2466,640,"Florentine Orris, Aromatic Reed",2.0,drams,7.78,g,
2467,640,"Cubebs, Nutmeg, Mace, Cloves, Calamite Storax, Benjamin",1.0,dram,3.89,g,
2468,640,"Oil of Caraway, Mint, Rhodium",2.0,drops,0.12,ml,
2469,640,Oil of Wormwood,1.0,drop,0.06,ml,
2470,641,"Astringent Crocus of Mars, Seeds of white Poppy and Henbane",1.0,dram,3.89,g,
2471,641,Sugar of Lead,24.0,grains,1.56,g,
2472,643,"Goa-Stone, Contrayerva Stone, Gascoign Powder, Virginia Snake root",5.0,grains,0.32,g,
2473,644,Oil of Cinnamon,1.0,drop,0.06,ml,
2474,645,Balaustines,0.5,scruple,0.65,g,
2475,645,"Cinnamon, Nutmeg",4.0,grains,0.26,g,
2476,645,Cochineal,2.0,grains,0.13,g,
2477,645,Sugar of Roses,1.0,scruple,1.3,g,
2478,646,Coralline prepared,1.0,dram,3.89,g,
2479,646,Mineral Ethiops (made without Fire),0.5,dram,1.95,g,
2480,646,Oil of Wormwood,1.0,drop,0.06,ml,
2481,647,Scammony prepared,6.0,grains,0.39,g,
2482,647,Rhubard,4.0,grains,0.26,g,
2483,647,Calomel,0.5,scruple,0.65,g,
2484,648,"Gum Arabic, white Sugar candy, each",0.5,ounce,15.55,g,
2485,648,Oil of sweet Almonds,16.0,drops,0.99,ml,
2486,649,"Cinnamon, Mace, Nutmeg, Cloves, Ginger",8.0,grains,0.52,g,
2487,649,"Seeds of Anise, Caraway, Coriander, sweet Fennel, Bay berries",16.0,grains,1.04,g,
2488,649,Loaf Sugar,2.0,drams,7.78,g,
2489,650,"Ground Pine, Southern wood, each half a scruple, Gum of Guaiacum, white Sugar",1.0,scruple,1.3,g,
2490,650,Oil of Sassaphras,1.0,drop,0.06,ml,
2491,651,Balsam of Tolu,0.5,scruple,0.65,g,
2492,651,"Benjamin, Myrrh",5.0,grains,0.32,g,
2493,651,Balsam of Peru,1.0,drop,0.06,ml,
2494,651,white Sugar candy,1.0,scruple,1.3,g,
2495,652,"Powder of Crabs claws compound, Goa and Contrayerva Stone, Oriental Bezoar",5.0,grains,0.32,g,
2496,653,"Virginy Snake root, Zedoary, Gentian, Elecampane",5.0,grains,0.32,g,
2497,653,Oil of Nutmeg,1.0,drop,0.06,ml,
2498,654,soft white Chalk (wash'd in Rose Water),0.5,ounce,15.55,g,
2499,654,"Crabs Eyes, Liquorice, white Sugar",4.0,scruples,5.18,g,
2500,654,"Oil of Nutmeg, Cloves",2.0,drops,0.12,ml,
2501,655,Seeds of Anise and sweet Fennel,26.0,grains,1.68,g,
2502,655,"Nutmeg, Cinnamon",18.0,grains,1.17,g,
2503,655,"long Pepper, Cloves",6.0,grains,0.39,g,
2504,655,Mastick,1.0,scruple,1.3,g,
2505,656,"Powder de Gutteta, native Cinnaber prepared, each",0.5,ounce,15.55,g,
2506,657,rust of Iron powder'd and searced,8.0,scruples,10.37,g,
2507,657,"Salt of Steel, Saffron, Ginger",1.0,scruple,1.3,g,
2508,657,Aniseed,5.0,scruples,6.48,g,
2509,657,Mace,4.0,scruples,5.18,g,
2510,657,white Sugar,10.0,scruples,12.96,g,
2511,659,"Senna, Cream of Tartar, each",0.5,scruple,0.65,g,
2512,659,Oil of Cloves,1.0,drop,0.06,ml,
2513,660,roots of Orris,1.0,pound,373.0,g,
2514,660,"Calamus aromatic, Cypcrus",4.0,ounces,124.4,g,
2515,660,Marjoram,1.0,ounce,31.1,g,
2516,660,"Damask Roses, Nutmeg, Cloves, Storax calamite, Benjamin, Labdanum",2.0,ounces,62.2,g,
2517,661,Tobacco,1.0,scruple,1.3,g,
2518,661,"Ginger, Flower of Sulphur, each",0.5,scruple,0.65,g,
2519,662,"Virginia Snake root, Spanish Angelica root, Contrayerva",5.0,grains,0.32,g,
2520,662,Myrrh,3.0,grains,0.19,g,
2521,662,Saffron,2.0,grains,0.13,g,
2522,663,Lemnian Earth,1.0,scruple,1.3,g,
2523,663,"red Coral, Crabs Eyes, Egg and Oister-shells",5.0,grains,0.32,g,
2524,664,Venetian Borace,15.0,grains,0.97,g,
2525,665,Troches of Vipers,1.0,dram,3.89,g,
2526,666,Eye-bright,3.0,drams,11.67,g,
2527,667,"Eye-bright half an ounce, sweet Fennelseed 2 drams, Mace, Nutmeg each 1 dram, White Sugar",1.0,ounce,31.1,g,
2528,669,Gum Lac,2.0,drams,7.78,g,
2529,669,astringent Crocus of Mars,3.0,drams,11.67,g,
2530,669,Dragons Blood,1.0,dram,3.89,g,
2531,670,"Seeds of Henbane, White Poppy",2.0,drams,7.78,g,
2532,671,Irish Slate,15.0,grains,0.97,g,
2533,671,Salt of Amber,3.0,grains,0.19,g,
2534,671,Salt of Harts horn,2.0,grains,0.13,g,
2535,671,Oil of Nutmeg,1.0,drop,0.06,ml,
2536,672,roots of white Bryony,1.0,dram,3.89,g,
2537,672,Piony rose bearing a white flower,2.0,drams,7.78,g,
2538,672,Castor,2.0,scruples,2.59,g,
2539,672,Salt of Amber,1.0,scruple,1.3,g,
2540,672,Oil of Amber,4.0,drops,0.25,ml,
2541,673,Prunel Stone,1.0,dram,3.89,g,
2542,673,Egg shells calcined,2.0,scruples,2.59,g,
2543,673,Salt of Amber,1.0,scruple,1.3,g,
2544,673,white Sugar,2.0,drams,7.78,g,
2545,674,"marsh Mallow root, Gum Arabic, Dragons Blood, Liquorice",5.0,grains,0.32,g,
2546,676,"Marjoram, Arabian Stechas flowers",5.0,grains,0.32,g,
2547,676,Nutmeg,3.0,grains,0.19,g,
2548,676,Mustard seed,2.0,grains,0.13,g,
2549,676,Oil Sassaphras,1.0,drop,0.06,ml,
2550,677,"Mastic, Olibanum, Japanic Earth, Flower of Sulphur",5.0,grains,0.32,g,
2551,677,Sugar candy,1.0,scruple,1.3,g,
2552,678,"Male Piony-root, Seed of the same, White Amber, Crystal, Harts-horn vitriolated",3.0,drams,11.67,g,
2553,679,"Myrrh, Savine, Grains of Paradise",5.0,grains,0.32,g,
2554,679,Saffron,3.0,grains,0.19,g,
2555,679,Castor,2.0,grains,0.13,g,
2556,679,Oil of Amber,1.0,drop,0.06,ml,
2557,680,Smalage and Saxifrage roots,2.0,drams,7.78,g,
2558,680,"vitriolated Tartar, Prunel stone",2.0,scruples,2.59,g,
2559,680,Cream of Tartar,4.0,scruples,5.18,g,
2560,680,Oil of Juniper,4.0,drops,0.25,ml,
2561,681,Prunel stone,1.0,dram,3.89,g,
2562,681,Cinnaber of Antimony,0.5,dram,1.95,g,
2563,681,white Sugar,0.5,ounce,15.55,g,
2564,682,Nutmegs,0.5,ounce,15.55,g,
2565,682,Cinnamon,2.0,drams,7.78,g,
2566,682,"Mace, Cloves Marjoram, Betony, Rosemary, Lavender flowers",1.0,dram,3.89,g,
2567,683,"Rhodium Wood half an ounce, yellow Sanders, Damask Roses, Florentine Orris",2.0,drams,7.78,g,
2568,683,Spanish Angelica root,4.0,scruples,5.18,g,
2569,683,Mace,0.5,dram,1.95,g,
2570,683,Apoplectic Balsam,0.5,scruple,0.65,g,
2571,683,Oil of Cloves,6.0,drops,0.37,ml,
2572,684,"the thin yellow peel of Orange, Cummin seed",12.0,grains,0.78,g,
2573,684,Castor,5.0,grains,0.32,g,
2574,684,long Pepper,1.0,grain,0.06,g,
2575,685,Cream of Tartar,0.5,ounce,15.55,g,
2576,685,Senna,1.0,ounce,31.1,g,
2577,685,Rhubarb,6.0,drams,23.34,g,
2578,685,Scammony,2.0,drams,7.78,g,
2579,685,Mace,0.5,ounce,15.55,g,
2580,686,the white part of Peacocks Dung,15.0,grains,0.97,g,
2581,686,Salt of Amber,5.0,grains,0.32,g,
2582,686,Oil of Nutmeg,1.0,drop,0.06,ml,
2583,687,"Pearl Oriental, white Coral, each",0.5,ounce,15.55,g,
2584,687,Crabs Eyes,1.0,ounce,31.1,g,
2585,688,"Sulphur vive, Florentine Orris, Liquorice, Aniseed",5.0,grains,0.32,g,
2586,688,Sugar candy,1.0,scruple,1.3,g,
2587,689,Seeds of Coriander,0.5,ounce,15.55,g,
2588,689,"Anise, swees Fennel",4.0,scruple,5.18,g,
2589,689,Nutmeg,0.5,dram,1.95,g,
2590,689,"long Pepper half a scruple, white Sugar",1.0,ounce,31.1,g,
2591,690,"Male Piony root, Humane Cranium",5.0,grains,0.32,g,
2592,690,native Cinnaber,0.5,scruple,0.65,g,
2593,690,Oil of Nutmeg,1.0,drop,0.06,ml,
2594,691,Olibanum,0.5,scruple,0.65,g,
2595,691,"Crabs Eyes, Flower of Sulphur",5.0,grains,0.32,g,
2596,692,Kermes berries,1.0,dram,3.89,g,
2597,692,"red Sanders, Tormentile root, each",0.5,dram,1.95,g,
2598,692,"Cloves, Pearl, red Coral",1.0,scruple,1.3,g,
2599,692,pearled Manus Christi,3.0,drams,11.67,g,
2600,693,Astringent Crocus of Mars,0.5,scruple,0.65,g,
2601,693,Dragons Blood,5.0,grains,0.32,g,
2602,693,Alum,3.0,grains,0.19,g,
2603,693,Sugar of Lead,2.0,grains,0.13,g,
2604,694,"Irish Slate, Mumy",12.0,grains,0.78,g,
2605,694,"Salt of Amber, Salt of Harts born",3.0,grains,0.19,g,
2606,695,"of Solomon's Seal and Comfrey Roots, Aniseed",1.0,dram,3.89,g,
2607,696,Spanish Angelica root,5.0,grains,0.32,g,
2608,696,Japanic Earth,15.0,grains,0.97,g,
2609,696,Species of Hyacinth,0.5,scruple,0.65,g,
2610,696,Oil of Cinnamon,1.0,drop,0.06,ml,
2611,697,Crabs Eyes ground on a Marble,1.0,dram,3.89,g,
2612,697,Cream of Tartar,0.5,dram,1.95,g,
2613,697,"Salt of Wormwood, Prunel",12.0,grains,0.78,g,
2614,697,Salt of Amber,6.0,grains,0.39,g,
2615,698,Millepedes prepared,12.0,grains,0.78,g,
2616,698,Saffron,3.0,grains,0.19,g,
2617,698,"Flower of Benjamin, Salt of Amber",2.0,grains,0.13,g,
2618,698,Ginger,1.0,grain,0.06,g,
2619,698,Oil of Aniseed,1.0,drop,0.06,ml,
2620,699,Ashtree rind,0.5,scruple,0.65,g,
2621,699,Rhubarb,5.0,grains,0.32,g,
2622,699,"Spikenard, Saffron",2.0,grains,0.13,g,
2623,699,long Pepper,1.0,grain,0.06,g,
2624,700,Florentine Orris,1.0,scruple,1.3,g,
2625,700,white Hellebore,0.5,scruple,0.65,g,
2626,700,Oil of Nutmeg,1.0,drop,0.06,ml,
2627,701,"Spanish Angelica root, Mint, Cinnamon",1.0,scruple,1.3,g,
2628,701,Mace,12.0,grains,0.78,g,
2629,701,Balaustines long Pepper,4.0,grains,0.26,g,
2630,701,Oil Wormwood,1.0,drop,0.06,ml,
2631,701,white loaf Sugar,4.0,scruples,5.18,g,
2632,702,Cream of Tartar,5.0,drams,19.45,g,
2633,702,Balaustines,1.0,dram,3.89,g,
2634,703,Astringent Crocus of Steel,0.5,scruple,0.65,g,
2635,703,"Spikenard, Species of Hyacinth",5.0,grains,0.32,g,
2636,704,"Crystals of Tartar, Pearch stone, Crabs Eyes",1.0,dram,3.89,g,
2637,704,Salt of Amber,0.5,dram,1.95,g,
2638,704,white Sugar,3.0,drams,11.67,g,
2639,704,make a Powder adding Oil of Aniseed,5.0,drops,0.31,ml,
2640,705,"Japanic Earth, Balaustines",1.0,scruple,1.3,g,
2641,705,"Alnm, long Pepper, each",0.5,scruple,0.65,g,
2642,706,Troches of Vipers (or rather flesh dry'd),15.0,grains,0.97,g,
2643,706,Salt of Amber,3.0,grains,0.19,g,
2644,706,Saffron,2.0,grains,0.13,g,
2645,707,Quich Grass roots,3.0,ounces,93.3,g,
2646,707,"Liquorice, shavings of Harts horn and Ivory",2.0,drams,7.78,g,
2647,707,Raisins of the Sun,1.0,ounce,31.1,g,
2648,707,boil in depurated Barly water,3.0,pints,1419.0,ml,
2649,707,in the strain'd liquor dissolve Salt Nitre,4.0,scruples,5.18,g,
2650,707,Syrup of Violets,1.0,ounce,31.1,g,
2651,708,"Spanish Angelica root, Aromatic Reed",1.0,dram,3.89,g,
2652,708,"dried Mint, Wormwood",2.0,drams,7.78,g,
2653,708,Seeds of Coriander and Caraway,1.0,dram,3.89,g,
2654,708,"Cinnamon, Nutmeg, Mace, Cloves, Storax calamite, Benjamin, each",0.5,dram,1.95,g,
2655,709,"Spanish Angelica root, Calamus aromatic, each",0.5,ounce,15.55,g,
2656,709,"yellow Sanders, Lavender flowers, Saffron, Caraway seed, Cloves, Mace, Benjamin, Storax calamite, each",0.5,dram,1.95,g,
2657,710,"yellow Sanders, Florentine Orris, Calamus aromatic",2.0,drams,7.78,g,
2658,710,"Lavender flowers, Coriander seed, Nutmeg, Mace Benjamin, Storax calamite",1.0,dram,3.89,g,
2659,710,"Oil of Aniseed, Cloves",3.0,drops,0.19,ml,
2660,711,Male Piony root,2.0,drams,7.78,g,
2661,711,Spanish Angelica root,1.0,dram,3.89,g,
2662,711,"Florentine Orris, Lavender flowers, each",0.5,dram,1.95,g,
2663,711,Arabian Stechas flowers,1.0,dram,3.89,g,
2664,711,"Cloves, Nutmeg, Mace",1.0,scruple,1.3,g,
2665,711,"Storax calamite, Labdanum, Amber, Balsam of Tolu",1.0,dram,3.89,g,
2666,711,Oil of Rosemary,5.0,drops,0.31,ml,
2667,713,Spirit of Treacle camphorated,10.0,ounces,311.0,g,
2668,713,"Volatil Sulphureous, Spirit of Vitriol rectify'd (which see in Collectan. Chym.p.491.)",3.0,ounces,93.3,g,
2669,713,"Spirit of Tartar, Spirit of Salt Armoniac",2.0,ounces,62.2,g,
2670,714,"bark of Guaiacum 7 ounces, Orange-peel 5 ounces, Juniper-berries",1.0,pound,373.0,g,
2671,714,"after which, add the 4 greater hot seeds each I ounce, and (when the fermentation is almost finisht) Scurvy- grass 12 handfuls, Brook-lime 3 handfuls, 1ndian and Water- cresses each 4 handfuls, Horse-radish-root",2.0,ounces,62.2,g,
2672,715,French Brandy,1.0,quart,946.0,ml,
2673,715,"Caraway comfits half a pound, Species of Aromaticum Rosatum, and Galcns Letisic",2.0,scruples,2.59,g,
2674,715,"having let them stand macerating 14 days, strain, and add Musk and Ambergrise (ty'd up in a piece of Muslin)",2.0,grains,0.13,g,
2675,715,Orange-flower-water,4.0,ounces,124.4,g,
2676,716,good Brandy,10.0,ounces,311.0,g,
2677,716,Salt of Tartar calcined high,4.0,ounces,124.4,g,
2678,717,"Amber, red Coral each",0.5,dram,1.95,g,
2679,717,"diaphoretic Antimony, Contrayerva root, Crabseyes",1.0,dram,3.89,g,
2680,717,Crabs-claws,0.5,ounce,15.55,g,
2681,717,to these may be added Amber-grise,12.0,grains,0.78,g,
2682,718,"white Sugar-candy powdered, and searced",3.0,ounces,93.3,g,
2683,718,Pearl prepared,1.0,ounce,31.1,g,
2684,719,common Salt (or Salt Gem.) powdered Aloes (or Species of Hiera) each,0.5,dram,1.95,g,
2685,721,"Balsam of Tolu 6 drams, boil it (without scumming) In Spring (or fine Barly) water",20.0,ounces,622.0,g,
2686,721,then add treble refined Sugar,1.0,pound,373.0,g,
2687,722,white Wine,1.0,pint,473.0,ml,
2688,722,filings of Iron,1.0,ounce,31.1,g,
2689,722,powdered white Tartar,6.0,drams,23.34,g,
2690,722,"Cinnamon, Nutmeg",1.0,dram,3.89,g,
2691,722,"Mace, Cloves, each",0.5,dram,1.95,g,
2692,722,and having added to 1 pint of it fine Sugar,1.0,pound,373.0,g,
2693,723,Arsmart-water,1.0,quart,946.0,ml,
2694,723,Prunella-stone,2.0,ounces,62.2,g,
2695,723,white Sugar,2.0,pound,746.0,g,
2696,724,"gum Ammoniacum, not strain'd",0.5,ounce,15.55,g,
2697,724,dissolve it in Water,1.0,ounce,31.1,g,
2698,724,"strain, and join it according to Art, with white Syrup",11.0,ounces,342.1,g,
2699,725,Plantain-water,1.0,pint,473.0,ml,
2700,725,Gum Arabic,1.0,ounce,31.1,g,
2701,725,and add fine Sugar,1.0,pound,373.0,g,
2702,726,Comfry-roots,6.0,ounces,186.6,g,
2703,726,Plantain-leaves,12.0,handfuls,12.0,handfuls,
2704,727,"Roots of Elecampane, Polypodium, Currants",2.0,ounces,62.2,g,
2705,727,Liquorice,0.5,ounce,15.55,g,
2706,727,"Colts-foot, spotted Lungwort, Savory, Calamint",1.0,handful,1.0,handful,
2707,727,boil then in simple Hydromel to,1.0,pint,473.0,ml,
2708,727,"strain, and adding Sugar",1.0,pound,373.0,g,
2709,728,"Garlic (peel'd, and cut into pieces) Aniseed bruis'd, each",0.5,ounce,15.55,g,
2710,728,Elecampane-root,3.0,drams,11.67,g,
2711,728,Liquorice,2.0,drams,7.78,g,
2712,728,Brandy,1.0,pint,473.0,ml,
